LOGRADOURO_NOME,LATITUDE,LONGITUDE
da amizade,-25.4986234,-49.21228208679111
Arlindo Araújo Sobrinho,-25.4761005,-49.2420925
AFONSO BRESSAN,-25.3881479,-49.3397042
ANTÔNIO AGGIO,-25.5045227,-49.3195048
Rogerio Pereira De Camargo,-25.4440812,-49.3551883
rodovia da uva,-25.3653262,-49.2205108
RENÊ RAUL WENGENROTH SILVA,-25.5113454,-49.3341283
Bruno Filgueira,-25.4364297,-49.2942646
PROFESSOR LEO KESSLER,-25.4567458,-49.2391498
Casemiro Paulo Gabardo,-25.51499,-49.3331316
Generoso Marques,-25.42974135,-49.269532815229766
estephano reva,-25.4169288,-49.3375665
ESTÁCIA CÂNDIDA DE ALMEIDA,-25.501978,-49.3251512
são benedito,-25.3622097,-49.4403939
SÍLVIO DA MAIA MOREIRA,-25.4924755,-49.2257885
Praça Jornalista Luzimar de Maria Dionysio,-25.5452975,-49.248039752451646
PROFESSOR OGÊ DE ARAÚJO,-25.4246072,-49.3475687
alferis poli,,
MÁRIO LAGO,-25.5531317,-49.2466312
Welington de Oliveira Viana,,
rua dom bosco,-25.4941359,-49.3056277
Calixto Razolini,-25.4774891,-49.2945649
Rua Sebastião Marcos Luiz,-25.463575,-49.2106571
Paraíba,-25.47501,-49.2887489
Jornalista José Pedro dos Santos Pedrinho,-25.5529282,-49.2469037
josé richa,,
erva mate,-25.4173009,-49.3366689
Nova Cantu,-25.5518429,-49.2732347
FREDERICO MURARO,-25.4167125,-49.3664096
Andrelino Queiroz Dourado,-25.5117341,-49.3364579
Manoel Ribeiro de Macedo,-25.5241917,-49.2716374
R. Expedicionário Francisco Alves Oliveira,-25.5314676,-49.249913
David Hume,-25.3901065,-49.2863081
shirlei,-25.5045905,-49.3263374
Roaldo Brun,-25.3874613,-49.2075903
Duarte da Costa,-25.4774814,-49.2696308
dos Pioneiros,-25.5307967,-49.2535016
Brazílio de Araújo,-25.51201,-49.3086177
Professor Mário José Zancanaro,-25.4631947,-49.3430455
bolso do ciclista,-25.42845615,-49.26849984596038
Viêira dos Santos,-25.4071596,-49.2686636
Gastão Natal Simone,-25.5153456,-49.3290117
PASTOR JOÃO PEREIRA,-25.4504292,-49.3522127
RUA BRIGADEIRO FRANCO,-25.4273932,-49.2851692
Nossa Senhora Da Cabeca,-25.4959685,-49.31335507842754
PREFEITO LINEU FERREIRA DO AMARAL,-25.492772700000003,-49.24675256302737
praça joão emilio henck,-25.48908665,-49.27609488811015
Hilda Cadilhe de Oliveira,-25.4844232,-49.3511156
FR. ORLANDO,-25.4309205,-49.2362875
Nicarágua,-25.395114900000003,-49.23099115727948
Manoel Soares Gomes,-25.47641,-49.2244788
BOANERGES MERQUESI SOBRINHO,-25.557829,-49.3209283
Antônio Antoniacomi,-25.366049,-49.2103709
JOSÉ  LINS DO RÊGO,-25.4226932,-49.204049
rua estados unidos,-25.3984929,-49.2494026
Professora Dona Lulu,-25.4908703,-49.3102422
DOUTOR JUAREZ DE OLIVEIRA,-25.4537747,-49.2268401
Tenente Tito Teixeira de Castro,-25.4953028,-49.2502301
Itaguajé,-25.5530385,-49.2536254
Conselheiro Laurindo,-25.427822,-49.2659451
CATHARINA JORGE MANSUR,-25.5140094,-49.3329168
Marechal Octávio Saldanha Mazza,-25.5057873,-49.2974215
Ilha das Palmas,-25.4572708,-49.1941598
visconde machado,,
Itália Giampoli Amatuzzi,-25.4001321,-49.2998736
travessa São João,,
JORGE DALL IGNA,-25.4271105,-49.3173654
Jaime Reis,-25.4246285,-49.2790848
br 476 (linha verde),-25.4527539,-49.2445178
REINALDO PILATO,-25.4268791,-49.2088697
REGIONAL DA CIC,,
DO SERVIDOR PÚBLICO,-25.5091784,-49.3253008
Doutor Cezar Pernetta,-25.5705923,-49.3366542
DAS GREVÍLEAS,,
Professora Clara Kaehler,,
JÚLIO ROCHA XAVIER,-25.4632609,-49.315602
CARDEC BAHIA,-25.3969267,-49.25489755430017
Kellers,-25.427007,-49.2777422
Voltaire,-25.3769738,-49.2565703
Affonso Rausher,,
Paul Garfunkel,-25.5334756,-49.3304837
Pedro Kogut,-25.4586707,-49.340391
Felipe Müler,,
Geraldino Ramiro dos Santos,-25.4849935,-49.3497502
Ângelo Massuchetto,-25.3810673,-49.2407954
Margarida de Andrade Weber,-25.541592,-49.3390082
Constantino Falcão,-25.4134688,-49.3082833
Carlos Amoretty Osório,-25.5434313,-49.2502128
Desembargador Hugo Simas,-25.4000106,-49.2865699
José Merhy,-25.3932687,-49.2431544
Raposo Tavares,-25.3871756,-49.3015141
Agostinho Angelo Trevisan,-25.4897739,-49.2203144
Marquês do Paraná,-25.4621499,-49.287249
schiler,,
iguacu,-25.5345227,-49.2330381
Antônio Pavelski,-25.4794413,-49.3575018
Inácio Lustosa,-25.4239647,-49.2720819
Rodrigo De Freitas,-25.3925916,-49.2286208
Gerson da Graça,-25.4448608,-49.3098913
ANTÔNIO MAESTRELLI,-25.5395688,-49.3353805
EDILOY HELM,-25.4640757,-49.3290426
Nossa Senhora de Caravaggio,,
joão bala,,
Celina Teresinha Canha,,
Leopoldo da Lazari,,
Cleto da Silva,-25.4866765,-49.2397577
JOSÉ GABRIEL GULGIELMIN,,
jatobá,-25.4966271,-49.1804131
Manoel Borba Gato,-25.370702,-49.2648151
Antônio Geovane Bertoldi,,
joão Maria da silva,-25.4212536,-49.1740835
ANTÔNIO EDMAR BARONE,-25.3881813,-49.2114134
xv de novemnbro,,
CEL. JOSÉ CARVALHO DE OLIVEIRA,-25.4804247,-49.2286733
Professor Osvaldo Kohatsu,-25.4004514,-49.3031048
EMMA ELVIRA BIANCOLINI BINI,-25.4412894,-49.2172382
ANTÔNIO VALENTIN,-25.4390377,-49.2140945
João Mequetti,-25.3767466,-49.237842
JORNALISTA SAMUEL GUIMARÃES DA COSTA,-25.41403135,-49.25375219364408
Jan Frederik de Jager,,
Mauro Goncalves Zacarias,,
Izabel Gomes Posselt,-25.5281249,-49.255506
JOÃO CHALBAUD BISCAIA,-25.5010433,-49.3216677
Professor Dario Garcia,-25.4047192,-49.3009072
carolina dybas,-25.5533087,-49.2897612
Martin Wendrychowski,-25.5042675,-49.2881093
da Colonização Menonita,,
Niterói,-25.4613869,-49.2089643
PRAÇA SANTA RITA,-25.56597625,-49.33856181646312
Santa Beatriz de Vicencia,-25.5048399,-49.3202974
JOÃO PEDRO PIOTTO,-25.486244,-49.3174894
Jose Fabiano Barcik,-25.463897,-49.2117813
ANTÔNIO MACIOSKI,-25.445211,-49.3433705
JOÃO BAGÉ,-25.4527834,-49.33217
Antenor Mallin,-25.3907315,-49.3040138
Domingas Nicco,-25.4352835,-49.3364889
Marco Polo,-25.4185034,-49.2053705
Miguel Piekarski,-25.3898671,-49.251086
MANOEL SEVERIANO DA FONSECA,-25.4492303,-49.2462749
Erasmo Maeder,-25.417188,-49.2105743
Praça do Japão,-25.44563765,-49.28710041819747
Arquimedes Cruz,-25.4204254,-49.239463
São Tomé,-25.463919,-49.2264089
Goiânia,-25.449412,-49.2227707
Amaury Lange Silvério,,
Ariovaldo Kato,-25.4502515,-49.2086955
PROF. JOÃO MAZZAROTTO,-25.4978495,-49.2939524
Monte das Oliveiras,-25.5279824,-49.2697594
Cecília Meireles,-25.4013663,-49.2700681
CORONEL JOSÉ RIBEIRO DE MACEDO JÚNIOR,-25.4133752,-49.2389661
Doutor Danilo Gomes,-25.511766,-49.2499367
PROFESSOR HERMANN MATHIAS GORGEN,,
JOÃO DE DEUS FLORES DE pAULA,-25.4666745,-49.1904196
MARIA NEUZA CORDEIRO,,
solidariedade,,
manoel saldanha de castro,-25.4179303,-49.3537326
Nossa Senhora Aparecida,-25.3326501,-49.147048
Papa João XXiii,-25.4482495,-49.2597971
OTÍLIA DE JESUS CARLINS,-25.551165,-49.2659487
Hermes Fontes,-25.4443896,-49.2960866
ODIN DE OLIVEIRA PACHECO,-25.3705733,-49.3433569
PROFESSOR WERNER ADOLF REICHEN FILHO,,
HERACLIDES CÉSAR DE ARAÚJO,-25.4103232,-49.2714827
JORGE CARLOS BUCZEK,-25.5287166,-49.2386189
"A EQUIPE DA VIATURA 1.3 COMPARECEU AO LOCAL ,ONDE FORAM ORIENTADOS 10(",,
ANTÔNIO OLINTO,-25.5016339,-49.3071766
alberto tawadadowski,,
josé de alencar,-25.4322285,-49.2542519
joão barbosa mendes,-25.7771565,-49.3245609
do Trabalho,-25.5372437,-49.2985409
NICOLAU HORNUNG,-25.4766497,-49.3177466
ALEXANDRE LEOCÁDIO SANTANA,-25.462756,-49.3636148
clube da gente,-25.5630547,-49.3277877
ciclista de bolso,-25.42845615,-49.26849984596038
Urbano Lopes,-25.4416562,-49.2350444
regional da cic,,
vereador elias karam,,
rui Barbosa,-25.4357562,-49.27220349911567
Etiópia,-25.4683237,-49.2004099
gen mario tourinho,-25.4519848,-49.3044409
ELSON JOSÉ DA SILVA,,
Pedro Koschla,-25.456579,-49.3245571
Lourdes Betezek,-25.5465997,-49.3403634
Eleanor Roosevelt,-25.3882541,-49.2259496
REVERENDO ELIAS ABRAHÃO,-25.5285006,-49.25481306498188
Emanoel Voluz,-25.5238093,-49.2933272
OTTÍLIA ROSENMANN,-25.4987756,-49.3149375
WEBER,-25.4027489,-49.2882876
das Nações,-25.42795845,-49.24242670698613
Frei caneca,-25.43793,-49.2717046
Avenida Doutor Dario lopes dos Santos,-25.4404613,-49.2600599
SHIGERU HAYASHI,-25.5151039,-49.3173844
VALDIVIA,-25.4668936,-49.2157084
DEUSDETE PALMEIRA SILVA,,
alecio masson,-25.5258509,-49.2488661
Desembargador Isaías Bevilaqua,-25.423038,-49.2825425
Sônia Maria,-25.4753901,-49.2571917
Doutor Mbá de Ferrante,-25.3878323,-49.3048764
LUIZ CONDESSA,-25.4543082,-49.226608
VIRGÍLIO GOMES PINHEIRO,-25.4639895,-49.2433527
Aristídes Borsato,-25.480518,-49.3152033
Moacir Potier,-25.5043608,-49.2675015
Capitão Domingos Castellano,-25.4292177,-49.3438017
Otávio Ganz,-25.4303966,-49.3170079
da integração,-25.4068208,-49.2076702
america do sul,-25.47422125,-49.21639036500432
Getúlio Vargas,-25.4298159,-49.2721166
br-116,,
Atílio Viêira de Moura,-25.3836502,-49.26186835410478
Curupis,-25.4663391,-49.3052917
BÔRTOLO CUMAN,-25.3939576,-49.3552901
nova DE COLOMBO,-25.3462715,-49.211911365626094
DA IMPERATRIZ,-25.3919782,-49.251439
JUAREZ CAMPOS MATESICH,-25.5238009,-49.2259856
MARGARIDA RIBAS DE MELLO,,
LOURIVAL JOÃO HAUER,-25.5178112,-49.2433474
Ioshka Santa Ana,-25.5808708,-49.3187468
EMANUEL VOLUZ,,
DR. ALUÍZIO FRANCA,-25.4314833,-49.3098179
ÂNGELA SCHOSEKI PEREIRA,-25.4553929,-49.2039044
vereador Wadislau Bugalski,-25.3138605,-49.3027466
ESTEFANO ANTÔNIO SCHREDERHOF,-25.5676085,-49.3325604
av. são roque,-25.453218,-49.1007462
NELSON MONTEIRO,-25.5161838,-49.27605032842686
Ruy Francisco Pedra,-25.5901147,-49.3321937
PRAÇA UBERABA,-25.46917575,-49.22408367526288
ENGENHEIRO IVAN RIGOMERO CECCON,-25.413067,-49.2353908
andre de Barros,-25.4348439,-49.2688101
ibaiti,-25.5424774,-49.28132
hermes Fontes,-25.4443896,-49.2960866
pedro bocchino,-25.450523,-49.2180668
arábia,-25.4663135,-49.2022673
progfessor brandão,,
General João Gualberto Gomes de Sá,,
Salvador de Mauro,-25.3889575,-49.3019807
José Marcelino da Silva Júnior,-25.5054909,-49.310014
Wilson Dacheux Pereira,-25.5291985,-49.2468689
ARI JOSÉ SPEROTTO,-25.5255059,-49.3356715
MARIA DE LEONÍSIA DE LOYOLA SOBRINHO,,
ABÍLIO GERONASSO,-25.3969953,-49.2451352
oliveira,-25.4189195,-49.34628514781124
ZAIR CÂNDIDO DE OLIVEIRA,-25.5921087,-49.3232492
OZIEL FONSECA DE SOUZA,,
PEDRO NICHELE,-25.4653933,-49.196957
JOSÉ BOGUSZEWSKI,-25.380545,-49.2782927
josé peixoto de lacerda werneck,-25.4861012,-49.2438472
Bosque Gutierrez,-25.4129945,-49.28905857055707
DAS BUGANVÍLIAS,-25.4438716,-49.3252165
Major Fabricio do Rego Barros,,
CORONEL ROMÃO RODRIGUES DE OLIVEIRA BRANCO,-25.4122126,-49.2387949
PADRE ANTÔNIO SIMONETTO,-25.5352622,-49.2671136
lidiA GIRALDI BERTOLDI,,
ALEIXO GREBOS,-25.4652262,-49.3415121
LUIZ OTÁVIO LEAL,-25.50885795,-49.32370995204758
olivio josé bocchi,,
de Santa Cândida,-25.3643809,-49.2203612
Francisco Raitani,-25.496616,-49.2935528
Capitão Tenente Maris de Barros,-25.4714956,-49.3034421
Leonardo Difert,-25.591365,-49.1878135
leonardo difert,-25.591365,-49.1878135
Praça San Marco,-25.40184025,-49.3299682020924
JOÃO MARQUESI,-25.501487,-49.2908505
Lourenço Pinto,-25.4370877,-49.2676659
JOÃO NEGRÃO / RUA NILO CAIRO,,
VITÓRIA MANSUR MATTAR,-25.5318145,-49.3337021
ANTÔNIO VIEIRA BORGES,-25.4435168,-49.2517734
MÁRIO ROSA,-25.4718696,-49.3272936
ALTINO ALVES CORDEIRO,-25.5445354,-49.2440176
DOUTOR JAZON VIEIRA DA ROCHA,-25.4663328,-49.2678121
Santa Catarina,-25.4712101,-49.2787741
Bronislau Lupinski,-25.3754185,-49.2423109
LÚCIO DA COSTA BORGES,-25.4550604,-49.3183217
FRANCISCO DE SOUZA NETO,,
DOUTOR JOSE PALU,-25.4827251,-49.2883819
Quitandinha,-25.8737269,-49.4977717
João Gualberto,-25.4226444,-49.2668943
Frederic Chopin,-25.4049224,-49.2883185
HERMÍNIA ZANETTI,-25.5015252,-49.263149
josé sabóia cortês,-25.4071092,-49.2695693
NIBET DEUCHER,-25.5173887,-49.3352277
MARIA MOSCARDI FANINNI,,
MIGUEL JOSÉ JOAQUIM,-25.4623879,-49.3534238
Lourival João Hauer,-25.5178112,-49.2433474
JOSÉ VIEIRA,-25.4703632,-49.3232652
ZÍLIA QUADRI MERHY,-25.4112194,-49.3166739
JOÃO SCHAFFER JÚNIOR,-25.4089982,-49.2750484
DOMINGOS FESTA FILHO,-25.3778969,-49.2609981
Schirlei Solange Mantovani,-25.5045905,-49.3263374
AMÁBILE CÉLIA ZAMPROGNA,-25.5744818,-49.3306077
Praça Lenyr Marés de Souza Cavallin,-25.5583165,-49.24782001618184
VELCI BOLIVAR GRANDÓ,,
FRANCISCO RAFHAEL DI LASCIO,,
Dr. Estevam Ribeiro de Souza Netto,-25.4443084,-49.2193869
COLÔNIA RIVIERA,-25.4376674,-49.3813375
RENATO ZILIOTTO,-25.4371698,-49.3129776
DOUTOR EGÍDIO PEREIRA,-25.4730331,-49.3222244
MÁRIO ROMAGNOLLI,-25.4496735,-49.2459395
LUIZ BRAMBILLA,-25.4351495,-49.2339543
Rua Doutor Faivre,-25.4259993,-49.2629093
rua joao dembinski,-25.4608133,-49.3452276
ADELINO FRESSATO,-25.45816065,-49.3202022258815
EMÍLIO MERCURI,-25.4245724,-49.3154624
SÍLVIA GOMES DE MATTOS,,
Rocha pombo,-25.4137546,-49.2592804
ÂNGELO NABOSNE,-25.4429952,-49.3522811
VICTOR GABARDO,-25.5655055,-49.287259
GOUBER PINTO DIONÍSIO,-25.550053,-49.3073101
Oliveira Belo,-25.4328007,-49.2729081
WILSON TEIXEIRA,-25.4575594,-49.1957079
av 7 de setembro,-25.4298687,-49.2466803
engenheiro eduardo afonso nadolny,-25.5487501,-49.339956
PEDRO ROLIM DE MOURA,-25.4208866,-49.2586096
waldomiro beleski,,
HENRI FORD,,
MAESTRO VICENTE D ALÔ,-25.5605179,-49.332492
Júlio Pedroso de Morais,-25.3884811,-49.2589295
Pedro Ramos de Oliveira,-25.5223227,-49.2367586
Poeta Leonardo Henke,-25.4226326,-49.24715681734307
BRACATINGA,-25.37975425,-49.30082536818344
maria de lourdes matano,,
REINALDO DE CARVALHO - bola,-25.5561956,-49.2496095
gardenia,-25.5388607,-49.2322902
DEPUTADO MIGUEL BUFFARA,-25.4575998,-49.2385151
ALCIDES PEREIRA MUNHOZ,-25.4592722,-49.1976888
praça ciclista,-25.42845615,-49.26849984596038
EDMUNDO GILLUNG,-25.5230413,-49.2381958
BARTOLOMEU ANDRÉ RUDEK,-25.3960192,-49.2101418
DESEMBARGADOR JOÃO ANTÔNIO DE BARROS JÚNIOR,-25.5086265,-49.2794741
rua maria clara,-25.4205426,-49.2638898
Cova da Iria,,
Deputado Néo Martins,-25.4925273,-49.2797688
av jaime reis,-25.4246285,-49.2790848
wALDEMAR ZETOLA,-25.3762413,-49.2320027
DONA ANA NÉRI,-25.4549058,-49.2443876
joão m garcez,,
DEPUTADO CARLOS RENÉ EGG,-25.3784573,-49.324038
MARCÍLIA VAZ CARNEIRO,-25.3917418,-49.2999017
xv NOVEMBRO,-25.4314492,-49.2722348
Fraternidade,-25.4645983,-49.2109398
TUFY NASS CURY,-25.5245364,-49.2554682
JOÃO VIANNA SEILLER JÚNIOR,,
José Ferreira Barros,-25.4867186,-49.2736924
Pedro Joaquim de Castro,-25.492771,-49.2011185
ANTÔNIO WOICIK,-25.5248967,-49.2670289
Olívio José Bocchi,,
ANTÔNIO PINTO DE JESUS,-25.4958679,-49.323737
PEDRO JOSÉ DE FREITAS,-25.5438224,-49.2480567
PAPA JOÃO PAULO I,-25.4000085,-49.2978318
ACRESCIO DE BARROS LIMA,,
Sebastiao Marcos Luiz,-25.463575,-49.2106571
PEDRO EUGÊNIO BAGATIN,-25.3758974,-49.2515311
atilio vieira de moura,-25.5073549,-49.3353994
Lenyr Marés de Souza Cavallin,-25.5583165,-49.24782001618184
MÁRIO RODRIGUES DE SÁ,-25.5853945,-49.3419509
DOUTOR MANOEL MAGALHÃES DE ABREU,-25.4831742,-49.2328716
CRISPINA FERREIRA LOPES,-25.4574861,-49.3574268
DO VERBO DIVINO,-25.53325775,-49.20455911117456
DARCI ARIARTE MALLIN,-25.4208344,-49.339514
Plátanos,,
AGATHE BÁRBARA BARZ,-25.4033996,-49.3166358
Albino Silva,-25.4167028,-49.2766254
CAJUBI,-25.4160596,-49.32559
Domingos Gabardo,-25.5005694,-49.2983352
rua  8casa h01,,
ANTÔNIO FERREIRA DO NASCIMENTO FILHO,-25.4626373,-49.3398443
Santa Lucia,-25.4645233,-49.1927938
Nelsom Ferreira da Luz,,
EDUARDO VARDANEGA,-25.4697284,-49.2575249
rocha pombo,-25.4137546,-49.2592804
rua riachuelo,-25.4245038,-49.2694522
Júlio Pereira Sobrinho,-25.5874632,-49.324193
JOÃO INOCÊNCIO DE PAULA,-25.4347322,-49.3614901
JOSÉ RENNO PEREIRA FILHO,-25.5055794,-49.2541277
ANTÔNIO CHUEDA,-25.5745006,-49.2545816
Governador Agamenon Magalhães,-25.4379679,-49.23687476367911
do Barigui,-25.5129602,-49.3324971
TONI BUSO,-25.4523614,-49.2625772
Nova Aurorinha,-25.540967,-49.2766443
Capão da Imbuia,-25.4372102,-49.2120387
Padre José Edmundo Dilly,-25.4345618,-49.2038098
SEBASTIÃO RODRIGUES DOS SANTOS,-25.4735726,-49.2412788
Viaduto Colorado,-25.4419399,-49.2524265
PROFESSOR EUGÊNIO GUDIN,-25.5580931,-49.3308924
Cassilda dos Santos Canfield,-25.4984106,-49.347268
Praça Gustavo Schneider,-25.5328975,-49.24134682690621
24 de Maio,-25.4257292,-49.2774311
JOAQUIM MARIANO RIBAS,-25.4617033,-49.237299
Simao Brante,-25.4927219,-49.22420060020067
"contorno leste de curitiba- km 107,5",,
RUBENS FRANCISCO KUROWSKI,-25.364527,-49.257701
MARLUS CHESNEAU LENS CÉSAR,,
Tenente-Coronel Arlindo Cândido Molina,-25.5872408,-49.320916
DOUTOR FRANCISCO ALEXANDRE GUEDES CHAGAS,-25.4431038,-49.3159522
Presidente João Goulart,-25.5772132,-49.3321452
Professor Guilherme Butler,-25.3746519,-49.2625904
PROFESSOR HENRIQUE BERG,-25.4510994,-49.3638091
MURILLO SZABO,,
Maria Ficinska,-25.4309653,-49.2355251
Jovenilson Américo de Oliveira,-25.5588291,-49.3311141
Pedro Nolasko Pizzato,-25.4259386,-49.3023478
viaduto COLORADO,-25.4419399,-49.2524265
Itacolomi,-25.4796862,-49.3135804
camilo bueno,,
Alvaro Botelho,-25.398104,-49.235538
voluntarios da patria,-25.4320269,-49.2755633
DESEMBARGADOR EURICO PEREIRA DE MACEDO,-25.3628753,-49.2163479
praça nossa senhora da salete,,
das Américas,-25.4579236,-49.2296277
Rodoferroviária de Curitiba,-25.4378599,-49.25766646956407
jacy loureiro de campos,-25.4149501,-49.2700886
"Velcy Bolívar Grandó,",-25.4988179,-49.2096841
NOSA SENHORA DA LUZ,,
São Miguel do Oeste,-25.4736249,-49.3423503
Rua heitor stoKler de franca,,
Rua José Brusamolin,-25.3814061,-49.2652829
VIADUTO COLORADO,-25.4419399,-49.2524265
renato polacci,,
RUACORONELDULCIDIO,,
RuaDesembargadorVátelGonçalvesPereira,,
rua  Anhumas,,
AfonsoBotelho,,
RuaManoelEufrásio,,
maria rosa do g. contestado,,
gerson da graça,-25.4448608,-49.3098913
Professor Alberto Krause,-25.3798803,-49.3062364
Jornalista Alexandre Zraik,,
PraçaSagradoCoraçãodeJesus,,
RUACONDEDOSARCOS,,
Avenida das Indústrias,-25.501537,-49.3161301
RuaMarcoPolo,,
Eufrasio correia,-25.4371311,-49.2667891
VALENTIN DARU,-25.4836241,-49.3139302
GENERAL ARNALDO DOS SANTOS,-25.5044141,-49.2123347
palmeirinha,-25.284416,-49.0635279
félix gola,,
mal deodoro,-25.4272561,-49.2547633
marginal AVENIDA comendadOR FRANCO,,
ANTÔNIO MELILLO,-25.4702304,-49.2626264
TerminalBoqueirão,,
RUA AVICENA,-25.3665483,-49.2117925
praça Aníbal Cury,,
PROFESSOR ÂNGELO ANTÔNIO DALLEGRAVE,-25.4266875,-49.3436065
JOSÉ BLANCHET,-25.394849,-49.2151929
BLASCO IBÁNEZ,-25.4625406,-49.2296472
RUA CORONEL DULCIDIO,-25.4411392,-49.2819401
felisbina rosa cordeiro,,
PRESIDENTE CARLOS CAVALCANTE,-25.4251435,-49.2751076
BRASÍLIO ITIBERE,-25.4529303,-49.28513765
Guilherme Seeger,-25.4079382,-49.282697
ARQUITETO ANGEL WALTER BERNAL,-25.4678017,-49.3224125
tito schier,-25.47858745,-49.292702395245854
praça popular pinheirinho,,
VILSON BRUN,-25.4992228,-49.2685784
MELÃO,-25.4892738,-49.2159145
AvenidadasIndústrias,,
LÁ AUN ENGEL,-25.4231485,-49.28065961730515
LUCI MARLENE SANTOS DA SILVA,,
PauloKissula,,
LauroDromlewicz,,
Antônio Agenor do Nascimento,-25.4662434,-49.2164042
antonio parolin junior,-25.4646448,-49.265141
PROFESSORA LAÍS DE LIMA CONTER PARFIENIUK,,
das Indústrias,-25.501537,-49.3161301
HERVAL D OESTE,,
MANOEL WALDOMIO DE MACEDO,,
DESEMBARGADOR FRANCISCO JOSÉ FERREIRA MUNIZ,-25.4627568,-49.3509254
ANTONIO SCORSIN,,
CAETANO MARQUESINI,,
DOUTOR LEOCÁDIO CISNEIROS CORRÊA,-25.5020011,-49.2770224
R. Genarino Matano,,
genarino matano,,
RUA WALDEMAR KOST,-25.4827378,-49.2463691
cloves edilberto de assumpção,,
DE HIMEJI,-25.41692695,-49.28215784244704
WERNER GROSS,-25.40192775,-49.28232488501964
viaduto do capanema,-25.4358989,-49.2538434
RuaDoutorSimãoKossobudski,,
Rua Lysimaco Ferreira da Costa,-25.4179235,-49.2665935
DIONÍSIO PIZZATTO,-25.5762391,-49.3221752
RUAEUGÊNIOFLOR,,
QUATORZE DE JULHO,-25.5260116,-49.2546876
do ciclista,-25.42845615,-49.26849984596038
Simão Bolivar,-25.420075,-49.2469503
RUAFERNANDOAMARO,,
ESTRADADASOLARIAS,,
Rua Itupava,-25.4237978,-49.2581206
LÍDIA WOSCH,-25.3650238,-49.2434706
THIRSO DAL CORSO,,
Oswaldo Ferreira dos Santos,-25.5118296,-49.3407327
ANA LONARDONI LAVERDE,-25.4330226,-49.2168489
TEODORO JAGIELLO,-25.5629413,-49.3168867
voluntários da pátria,-25.4320269,-49.2755633
AvenidaIguaçu,,
RuaJoãoAmadeuPedroBom,,
Profª.TheresinhadeJesusVoigt,,
PEDRO NOGAS,-25.4766204,-49.2852334
TENENTE ANTÔNIO EMÍLIO VAZ LOBO,,
Menonitas,-25.50532585,-49.24751287233365
NOVA AMÉRICA,-25.4711417,-49.331322
av. candido de abreu,-25.4199596,-49.269091
PE. PAULO WARKOCZ,-25.4385361,-49.3550879
RuaPedroJoaquimdeCastro,,
rua pedro lazarim,,
avenida confucio,-25.3780282,-49.1899538
rua francisco alves,-25.6144218,-49.3561451
ANDRÉ MOLITERNO,-25.4814451,-49.2267805
RuaFredericoMaurer,,
RuaFariasBrito,,
RuaProfessorZacariasLiteka,,
CÂNDIDO BONORA,-25.5072477,-49.326257
RuaRezalaSimão,,
DOUTOR ANFRÍSIO SIQUEIRA,-25.4676865,-49.3221279
Vinte e Cinco de Agosto,-25.4980313,-49.25706
Santos Dumont,-25.40072895,-49.23743268904315
ANTÔNIO BONFIM,-25.3559489,-49.2581417
WILSON LOIS KOEHLER JÚNIOR,-25.4856773,-49.2673165
PROFESSOR SYDNEI LIMA SANTOS,,
RuaAmazonas,,
Doutor Pedro Darcy de Souza,-25.5440878,-49.2583098
BrigadeiroFranco,,
LAURO ESMANHOTO,-25.4010264,-49.3123218
Ayrton Senna,-25.41285395,-49.18949782104873
RuaJoãoBudel,,
RuaDalilaRolimVargas,,
Leonice Dos Santos,,
coronel machado lopes,-25.4496701,-49.1059863
DE BOLSO DO CICLISTA,-25.42845615,-49.26849984596038
ATTÍLIO ALICE,-25.3933328,-49.2191534
Euríco Bitencourt,,
ANTÔNIO ADER,-25.4856153,-49.2725539
CARMINDA GONSALVES OLIVEIRA,,
BOLESLAU KUROSKI,-25.4338166,-49.3348108
DESEMBARGADOR ACYR SALDANHA LOYOLA,-25.4218407,-49.24607299815812
EBENÉZER,-25.3991047,-49.2807938
praça caio junior,,
Ecologica BurleMarx,,
Parque Gomm,-25.44223155,-49.29105942516589
FERNANDO KNAIPP,-25.5076566,-49.3113369
ANTÔNIA CAMPANA KOUBETCH,-25.5059825,-49.3379125
DOUTORA JENNY LAGOS PEREIRA DE SOUZA,-25.3656858,-49.2334931
cemitério são francisco,-25.41984285,-49.27655276836532
SANTA RITA DE CÁSSIA,-25.3448571,-49.0800552
RUAWILSONBÓIA,,
LOURENÇO JOSÉ TIEPOLO,-25.4383108,-49.2397285
Praça Maria Rosa-G.do Contestado,,
